,movieId,genres,Title,year_released
2604,3480,"drama, romance",Lucas ,1986
2605,3481,"comedy, drama, romance",High Fidelity ,2000
2606,3483,"animation, children","Road to El Dorado, The ",2000
2607,3484,thriller,"Skulls, The ",2000
2608,3489,"adventure, comedy, fantasy",Hook ,1991
2609,3492,"adventure, comedy, romance","Son of the Sheik, The ",1926
2610,3494,"adventure, drama, western",True Grit ,1969
2611,3496,drama,Madame Sousatzka ,1988
2612,3497,comedy,Max Dugan Returns ,1983
2613,3498,drama,Midnight Express ,1978
2614,3499,"drama, horror, thriller",Misery ,1990
2615,3500,"comedy, drama",Mr. Saturday Night ,1992
2616,3501,"comedy, romance",Murphy's Romance ,1985
2617,3502,drama,My Life ,1993
2618,3503,"drama, mystery, sci-fi",Solaris ,Solyaris (1972
2619,3504,"comedy, drama",Network ,1976
2620,3505,"drama, mystery, thriller",No Way Out ,1987
2621,3506,"comedy, drama",North Dallas Forty ,1979
2622,3507,comedy,"Odd Couple, The ",1968
2623,3508,"action, adventure, drama, thriller, western","Outlaw Josey Wales, The ",1976
2624,3510,"drama, thriller",Frequency ,2000
2625,3511,comedy,Ready to Rumble ,2000
2626,3512,"drama, romance",Return to Me ,2000
2627,3513,"drama, thriller",Rules of Engagement ,2000
2628,3514,drama,Joe Gould's Secret ,2000
2629,3515,"comedy, romance",Me Myself I ,2000
2630,3516,"comedy, fantasy, romance","Bell, Book and Candle ",1958
2631,3519,"action, drama, war",Force 10 from Navarone ,1978
2632,3521,"comedy, drama",Mystery Train ,1989
2633,3524,"comedy, romance",Arthur ,1981
2634,3525,comedy,Bachelor Party ,1984
2635,3526,"comedy, drama",Parenthood ,1989
2636,3527,"action, sci-fi, thriller",Predator ,1987
2637,3528,"drama, romance","Prince of Tides, The ",1991
2638,3529,"crime, thriller","Postman Always Rings Twice, The ",1981
2639,3531,"comedy, drama, romance",All the Vermeers in New York ,1990
2640,3534,drama,28 Days ,2000
2641,3535,"crime, horror, mystery, thriller",American Psycho ,2000
2642,3536,"comedy, drama, romance",Keeping the Faith ,2000
2643,3537,"comedy, drama",Where the Money Is ,2000
2644,3538,comedy,East is East ,1999
2645,3539,documentary,"Filth and the Fury, The ",2000
2646,3543,"comedy, drama",Diner ,1982
2647,3544,comedy,Shakes the Clown ,1992
2648,3545,"drama, musical",Cabaret ,1972
2649,3546,"drama, horror, thriller",What Ever Happened to Baby Jane? ,1962
2650,3548,"comedy, drama",Auntie Mame ,1958
2651,3549,"comedy, musical, romance",Guys and Dolls ,1955
2652,3550,horror,The Hunger ,1983
2653,3551,"crime, drama, thriller",Marathon Man ,1976
2654,3552,comedy,Caddyshack ,1980
2655,3553,"drama, thriller",Gossip ,2000
2656,3554,"drama, romance",Love and Basketball ,2000
2657,3555,"action, thriller, war",U-571 ,2000
2658,3556,"drama, romance","Virgin Suicides, The ",1999
2659,3557,"mystery, thriller",Jennifer 8 ,1992
2660,3559,"comedy, drama, romance",Limelight ,1952
2661,3563,"action, horror","Crow: Salvation, The ",2000
2662,3564,"children, comedy","Flintstones in Viva Rock Vegas, The ",2000
2663,3565,"comedy, drama",Where the Heart Is ,2000
2664,3566,"comedy, drama","Big Kahuna, The ",2000
2665,3567,"comedy, drama, romance",Bossa Nova ,2000
2666,3568,"comedy, romance",Smiling Fish and Goat on Fire ,1999
2667,3569,"comedy, drama","Idiots, The ",Idioterne (1998
2668,3571,"comedy, drama",Time Code ,2000
2669,3572,"horror, sci-fi",Carnosaur ,1993
2670,3573,"horror, sci-fi",Carnosaur 2 ,1995
2671,3574,"horror, sci-fi",Carnosaur 3: Primal Species ,1996
2672,3576,"action, horror, sci-fi","Hidden, The ",1987
2673,3577,"drama, romance",Two Moon Junction ,1988
2674,3578,"action, adventure, drama",Gladiator ,2000
2675,3580,drama,Up at the Villa ,2000
2676,3581,comedy,Human Traffic ,1999
2677,3584,"action, drama, romance, thriller",Breathless ,1983
2678,3586,"drama, romance",The Idolmaker ,1980
2679,3587,horror,Inferno ,1980
2680,3590,"comedy, drama","Lords of Flatbush, The ",1974
2681,3591,"comedy, drama",Mr. Mom ,1983
2682,3592,"animation, sci-fi",Time Masters ,"Maîtres du temps, Les (1982"
2683,3593,"action, sci-fi",Battlefield Earth ,2000
2684,3594,"drama, musical",Center Stage ,2000
2685,3596,comedy,Screwed ,2000
2686,3597,comedy,Whipped ,2000
2687,3598,"crime, drama, romance, thriller",Hamlet ,2000
2688,3599,"comedy, musical",Anchors Aweigh ,1945
2689,3604,musical,Gypsy ,1962
2690,3606,"comedy, musical, romance",On the Town ,1949
2691,3608,"adventure, comedy",Pee-wee's Big Adventure ,1985
2692,3609,documentary,Regret to Inform ,1998
2693,3614,"comedy, romance",Honeymoon in Vegas ,1992
2694,3615,"adventure, animation, children",Dinosaur ,2000
2695,3616,"comedy, romance",Loser ,2000
2696,3617,comedy,Road Trip ,2000
2697,3618,"comedy, crime",Small Time Crooks ,2000
2698,3619,comedy,"Hollywood Knights, The ",1980
2699,3622,comedy,"Twelve Chairs, The ",1970
2700,3623,"action, adventure, thriller",Mission: Impossible II ,2000
2701,3624,"action, adventure, comedy, western",Shanghai Noon ,2000
2702,3625,documentary,Better Living Through Circuitry ,1999
2703,3626,comedy,8 ½ Women ,a.k.a. 8 1/2 Women (a.k.a. Eight and a Half Women (1999
2704,3627,"horror, thriller",Carnival of Souls ,1962
2705,3628,"action, drama, romance, war",Flying Tigers ,1942
2706,3629,"adventure, comedy, romance","Gold Rush, The ",1925
2707,3632,"comedy, crime",Monsieur Verdoux ,1947
2708,3633,"action, adventure, romance, thriller",On Her Majesty's Secret Service ,1969
2709,3634,thriller,Seven Days in May ,1964
2710,3635,"action, adventure, thriller","Spy Who Loved Me, The ",1977
2711,3637,drama,Vagabond ,Sans toit ni loi (1985
2712,3638,"action, adventure, sci-fi, thriller",Moonraker ,1979
2713,3639,"action, adventure, thriller","Man with the Golden Gun, The ",1974
2714,3640,"comedy, drama","King in New York, A ",1957
2715,3641,drama,"Woman of Paris, A ",1923
2716,3643,"action, drama, war","Fighting Seabees, The ",1944
2717,3646,comedy,Big Momma's House ,2000
2718,3648,"horror, sci-fi","Abominable Snowman, The ","Abominable Snowman of the Himalayas, The (1957"
2719,3649,drama,American Gigolo ,1980
2720,3652,horror,City of the Living Dead ,"a.k.a. Gates of Hell, The (Paura nella città dei morti viventi (1980"
2721,3653,documentary,"Endless Summer, The ",1966
2722,3654,"action, adventure, drama, war","Guns of Navarone, The ",1961
2723,3655,drama,Blow-Out ,La grande bouffe (1973
2724,3658,"horror, sci-fi",Quatermass and the Pit ,1967
2725,3660,"horror, sci-fi, thriller",Puppet Master ,1989
2726,3661,"horror, sci-fi, thriller",Puppet Master II ,1991
2727,3662,"horror, sci-fi, thriller",Puppet Master III: Toulon's Revenge ,1991
2728,3663,"horror, sci-fi, thriller",Puppet Master 4 ,1993
2729,3664,"horror, sci-fi, thriller",Puppet Master 5: The Final Chapter ,1994
2730,3667,"action, comedy, crime",Rent-A-Cop ,1988
2731,3668,"drama, romance",Romeo and Juliet ,1968
2732,3669,comedy,Stay Tuned ,1992
2733,3671,"comedy, western",Blazing Saddles ,1974
2734,3672,"adventure, children",Benji ,1974
2735,3673,"adventure, children",Benji the Hunted ,1987
2736,3674,"adventure, children, comedy, drama",For the Love of Benji ,1977
2737,3675,"comedy, musical, romance",White Christmas ,1954
2738,3676,"drama, horror",Eraserhead ,1977
2739,3677,documentary,Baraka ,1992
2740,3678,drama,"Man with the Golden Arm, The ",1955
2741,3679,"documentary, musical","Decline of Western Civilization, The ",1981
2742,3680,documentary,"Decline of Western Civilization Part II: The Metal Years, The ",1988
2743,3681,"action, drama, thriller, western",For a Few Dollars More ,Per qualche dollaro in più (1965
2744,3682,"action, crime, drama, thriller",Magnum Force ,1973
2745,3683,"crime, drama, film-noir",Blood Simple ,1984
2746,3684,"drama, romance","Fabulous Baker Boys, The ",1989
2747,3685,"comedy, drama, romance",Prizzi's Honor ,1985
2748,3686,"horror, sci-fi, thriller",Flatliners ,1990
2749,3687,"adventure, animation, fantasy, sci-fi",Light Years ,Gandahar (1988
2750,3688,comedy,Porky's ,1982
2751,3689,comedy,Porky's II: The Next Day ,1983
2752,3690,comedy,Porky's Revenge ,1985
2753,3691,comedy,Private School ,1983
2754,3692,"comedy, horror",Class of Nuke 'Em High ,1986
2755,3693,"comedy, horror","Toxic Avenger, The ",1985
2756,3694,"comedy, horror","Toxic Avenger, Part II, The ",1989
2757,3695,"comedy, horror","Toxic Avenger Part III: The Last Temptation of Toxie, The ",1989
2758,3696,"comedy, horror, sci-fi, thriller",Night of the Creeps ,1986
2759,3697,"action, sci-fi, thriller",Predator 2 ,1990
2760,3698,"action, sci-fi","Running Man, The ",1987
2761,3699,"adventure, drama, romance, sci-fi",Starman ,1984
2762,3700,"drama, sci-fi","Brother from Another Planet, The ",1984
2763,3701,"crime, drama, sci-fi, thriller",Alien Nation ,1988
2764,3702,"action, adventure, sci-fi",Mad Max ,1979
2765,3703,"action, adventure, sci-fi, thriller","Road Warrior, The ",Mad Max 2 (1981
2766,3704,"action, adventure, sci-fi",Mad Max Beyond Thunderdome ,1985
2767,3705,"action, comedy, romance",Bird on a Wire ,1990
2768,3706,"film-noir, horror, mystery, thriller",Angel Heart ,1987
2769,3707,"drama, romance",9 1/2 Weeks ,Nine 1/2 Weeks (1986
2770,3708,"horror, thriller",Firestarter ,1984
2771,3709,horror,Sleepwalkers ,1992
2772,3710,"action, comedy, crime, thriller",Action Jackson ,1988
2773,3711,drama,Sarafina! ,1992
2774,3712,comedy,Soapdish ,1991
2775,3713,drama,"Long Walk Home, The ",1990
2776,3714,drama,Clara's Heart ,1988
2777,3715,"comedy, crime",Burglar ,1987
2778,3716,"action, comedy, crime, drama",Fatal Beauty ,1987
2779,3717,"action, crime",Gone in 60 Seconds ,2000
2780,3719,"comedy, romance",Love's Labour's Lost ,2000
2781,3720,drama,Sunshine ,1999
2782,3723,drama,Hamlet ,1990
2783,3724,"drama, war",Coming Home ,1978
2784,3725,"animation, musical",American Pop ,1981
2785,3726,"action, thriller",Assault on Precinct 13 ,1976
2786,3727,"horror, western",Near Dark ,1987
2787,3728,"crime, drama, film-noir, thriller",One False Move ,1992
2788,3729,"action, crime, drama, thriller",Shaft ,1971
2789,3730,"drama, mystery","Conversation, The ",1974
2790,3731,"drama, thriller",Cutter's Way ,1981
2791,3732,horror,"Fury, The ",1978
2792,3733,drama,"Paper Chase, The ",1973
2793,3735,"crime, drama",Serpico ,1973
2794,3736,drama,Ace in the Hole ,"Big Carnival, The (1951"
2795,3737,"drama, western",Lonely Are the Brave ,1962
2796,3738,drama,"Sugarland Express, The ",1974
2797,3739,"comedy, romance",Trouble in Paradise ,1932
2798,3740,"action, adventure, comedy, fantasy",Big Trouble in Little China ,1986
2799,3741,"crime, drama, thriller",Badlands ,1973
2800,3742,"drama, war",Battleship Potemkin ,1925
2801,3743,"comedy, romance",Boys and Girls ,2000
2802,3744,"action, crime, thriller",Shaft ,2000
2803,3745,"action, adventure, animation, children, sci-fi",Titan A.E. ,2000
2804,3746,drama,Butterfly ,La lengua de las mariposas (1999
2805,3747,drama,Jesus' Son ,1999
2806,3751,"animation, children, comedy",Chicken Run ,2000
2807,3752,"adventure, comedy","Me, Myself & Irene ",2000
2808,3753,"action, drama, war","Patriot, The ",2000
2809,3754,"adventure, animation, children, comedy, fantasy","Adventures of Rocky and Bullwinkle, The ",2000
2810,3755,"drama, thriller","Perfect Storm, The ",2000
2811,3756,drama,"Golden Bowl, The ",2000
2812,3758,"drama, sci-fi, thriller",Communion ,1989
2813,3760,comedy,"Kentucky Fried Movie, The ",1977
2814,3761,"action, crime, drama, thriller","Blood In, Blood Out ",1993
2815,3763,"action, crime, thriller",F/X ,1986
2816,3764,"action, crime, thriller",F/X2 ,a.k.a. F/X 2 - The Deadly Art of Illusion (1991
2817,3765,"crime, drama, romance","Hot Spot, The ",1990
2818,3766,"action, war",Missing in Action ,1984
2819,3767,"action, war",Missing in Action 2: The Beginning ,1985
2820,3768,"action, war",Braddock: Missing in Action III ,1988
2821,3769,action,Thunderbolt and Lightfoot ,1974
2822,3770,"horror, sci-fi, thriller",Dreamscape ,1984
2823,3771,"action, adventure, fantasy",The Golden Voyage of Sinbad ,1973
2824,3773,comedy,House Party ,1990
2825,3774,"comedy, drama, romance",House Party 2 ,1991
2826,3783,"crime, drama",Croupier ,1998
2827,3784,"comedy, fantasy","Kid, The ",2000
2828,3785,"comedy, horror",Scary Movie ,2000
2829,3786,comedy,But I'm a Cheerleader ,1999
2830,3787,comedy,Shower ,Xizao (1999
2831,3788,"drama, mystery",Blow-Up ,Blowup (1966
2832,3789,drama,"Pawnbroker, The ",1964
2833,3790,drama,Groove ,2000
2834,3791,drama,Footloose ,1984
2835,3792,"drama, romance, western",Duel in the Sun ,1946
2836,3793,"action, adventure, sci-fi",X-Men ,2000
2837,3794,"comedy, drama",Chuck & Buck ,2000
2838,3795,drama,"Five Senses, The ",1999
2839,3797,thriller,"In Crowd, The ",2000
2840,3798,"drama, horror, mystery",What Lies Beneath ,2000
2841,3799,"animation, children",Pokémon the Movie 2000 ,2000
2842,3801,"drama, mystery",Anatomy of a Murder ,1959
2843,3802,"action, sci-fi",Freejack ,1992
2844,3806,western,Mackenna's Gold ,1969
2845,3807,"adventure, fantasy",Sinbad and the Eye of the Tiger ,1977
2846,3808,"drama, war",Two Women ,"Ciociara, La (1960"
2847,3809,comedy,What About Bob? ,1991
2848,3810,"drama, thriller",White Sands ,1992
2849,3811,"drama, war",Breaker Morant ,1980
2850,3812,comedy,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask ,1972
2851,3813,drama,Interiors ,1978
2852,3814,comedy,Love and Death ,1975
2853,3816,drama,"Official Story, The ",La historia oficial (1985
2854,3819,comedy,Tampopo ,1985
2855,3821,comedy,Nutty Professor II: The Klumps ,2000
2856,3822,"drama, romance","Girl on the Bridge, The ","Fille sur le pont, La (1999"
2857,3823,drama,Wonderland ,1999
2858,3824,"drama, romance",Autumn in New York ,2000
2859,3825,"comedy, drama, romance",Coyote Ugly ,2000
2860,3826,"horror, sci-fi, thriller",Hollow Man ,2000
2861,3827,"action, adventure, comedy, sci-fi",Space Cowboys ,2000
2862,3830,"comedy, horror, thriller",Psycho Beach Party ,2000
2863,3831,comedy,Saving Grace ,2000
2864,3832,horror,Black Sabbath ,"Tre volti della paura, I (1963"
2865,3833,"horror, sci-fi","Brain That Wouldn't Die, The ",1962
2866,3834,"adventure, drama, romance",Bronco Billy ,1980
2867,3835,thriller,"Crush, The ",1993
2868,3836,"action, comedy, war",Kelly's Heroes ,1970
2869,3837,"action, fantasy, horror, sci-fi, thriller",Phantasm II ,1988
2870,3838,horror,Phantasm III: Lord of the Dead ,1994
2871,3839,horror,Phantasm IV: Oblivion ,1998
2872,3840,horror,Pumpkinhead ,1988
2873,3841,"action, comedy",Air America ,1990
2874,3843,horror,Sleepaway Camp ,1983
2875,3844,drama,Steel Magnolias ,1989
2876,3845,drama,And God Created Woman ,Et Dieu... créa la femme (1956
2877,3846,comedy,Easy Money ,1983
2878,3847,horror,"Ilsa, She Wolf of the SS ",1974
2879,3849,"horror, mystery, thriller",The Spiral Staircase ,1945
2880,3851,comedy,I'm the One That I Want ,2000
2881,3852,comedy,"Tao of Steve, The ",2000
2882,3855,"drama, romance","Affair of Love, An ","Liaison pornographique, Une (1999"
2883,3857,thriller,Bless the Child ,2000
2884,3858,comedy,Cecil B. DeMented ,2000
2885,3859,documentary,"Eyes of Tammy Faye, The ",2000
2886,3861,comedy,"Replacements, The ",2000
2887,3862,comedy,About Adam ,2000
2888,3863,"drama, horror, thriller","Cell, The ",2000
2889,3864,"action, adventure, sci-fi",Godzilla 2000 ,Gojira ni-sen mireniamu (1999
2890,3865,"comedy, documentary","Original Kings of Comedy, The ",2000
2891,3868,"action, comedy, crime, romance","Naked Gun: From the Files of Police Squad!, The ",1988
2892,3869,comedy,"Naked Gun 2 1/2: The Smell of Fear, The ",1991
2893,3870,drama,Our Town ,1940
2894,3871,"drama, western",Shane ,1953
2895,3872,drama,"Suddenly, Last Summer ",1959
2896,3873,"comedy, western",Cat Ballou ,1965
2897,3877,"action, adventure, fantasy",Supergirl ,1984
2898,3879,"action, thriller","Art of War, The ",2000
2899,3882,comedy,Bring It On ,2000
2900,3884,comedy,"Crew, The ",2000
2901,3888,"drama, romance",Skipped Parts ,2000
2902,3889,"action, adventure, fantasy",Highlander: Endgame ,Highlander IV (2000
2903,3893,"comedy, crime, drama, romance, thriller",Nurse Betty ,2000
2904,3894,drama,Solas ,1999
2905,3895,"crime, thriller","Watcher, The ",2000
2906,3896,"crime, thriller","Way of the Gun, The ",2000
2907,3897,drama,Almost Famous ,2000
2908,3898,"action, comedy",Bait ,2000
2909,3899,"crime, drama, thriller",Circus ,2000
2910,3900,"comedy, drama",Crime and Punishment in Suburbia ,2000
2911,3901,"comedy, drama",Duets ,2000
2912,3906,"crime, thriller",Under Suspicion ,2000
2913,3908,horror,Urban Legends: Final Cut ,2000
2914,3909,"comedy, romance",Woman on Top ,2000
2915,3910,"drama, musical",Dancer in the Dark ,2000
2916,3911,comedy,Best in Show ,2000
2917,3912,"comedy, drama",Beautiful ,2000
2918,3914,drama,"Broken Hearts Club, The ",2000
2919,3915,drama,Girlfight ,2000
2920,3916,drama,Remember the Titans ,2000
2921,3917,horror,Hellraiser ,1987
2922,3918,horror,Hellbound: Hellraiser II ,1988
2923,3919,horror,Hellraiser III: Hell on Earth ,1992
2924,3920,"drama, fantasy, mystery, romance","Faraway, So Close ","In weiter Ferne, so nah! (1993"
2925,3922,comedy,Bikini Beach ,1964
2926,3925,"comedy, drama",Stranger Than Paradise ,1984
2927,3926,"adventure, sci-fi",Voyage to the Bottom of the Sea ,1961
2928,3927,"adventure, sci-fi",Fantastic Voyage ,1966
2929,3928,"comedy, horror",Abbott and Costello Meet Frankenstein ,1948
2930,3929,comedy,"Bank Dick, The ",1940
2931,3930,"adventure, horror, sci-fi","Creature from the Black Lagoon, The ",1954
2932,3932,"horror, sci-fi","Invisible Man, The ",1933
2933,3933,"horror, sci-fi","Killer Shrews, The ",1959
2934,3937,"sci-fi, thriller",Runaway ,1984
2935,3938,horror,"Slumber Party Massacre, The ",1982
2936,3939,horror,Slumber Party Massacre II ,1987
2937,3940,horror,Slumber Party Massacre III ,1990
2938,3941,horror,Sorority House Massacre ,1986
2939,3942,horror,Sorority House Massacre II ,1990
2940,3943,comedy,Bamboozled ,2000
2941,3945,"adventure, animation, children",Digimon: The Movie ,2000
2942,3946,"action, drama, thriller",Get Carter ,2000
2943,3947,"action, crime, drama, thriller",Get Carter ,1971
2944,3948,comedy,Meet the Parents ,2000
2945,3949,drama,Requiem for a Dream ,2000
2946,3950,drama,Tigerland ,2000
2947,3951,drama,Two Family House ,2000
2948,3952,"drama, thriller","Contender, The ",2000
2949,3953,"comedy, romance",Dr. T and the Women ,2000
2950,3955,comedy,"Ladies Man, The ",2000
2951,3957,"action, drama",Billy Jack ,1971
2952,3958,drama,Billy Jack Goes to Washington ,1977
2953,3959,"action, adventure, sci-fi","Time Machine, The ",1960
